accD	atpA	atpB	atpE	atpF	atpH	atpI	ccsA	cemA	chlI	clpP	infA	petA	petB	petD	petG	petL	psaA	psaB	psaC	psaI	psaJ	psaM	psbA	psbB	psbC	psbD	psbE	psbF	psbH	psbI	psbJ	psbK	psbL	psbM	psbN	psbT	psbZ	rbcL	rpl12	rpl14	rpl16	rpl19	rpl2	rpl20	rpl23	rpl32	rpl36	rpl5	rpoA	rpoB	rpoC1	rpoC2	rps11	rps12	rps14	rps18	rps19	rps2	rps3	rps4	rps7	rps8	rps9	tufA	ycf1	ycf12	ycf20	ycf3	ycf4	cp_mt_ML	atp1	atp4	atp6	atp8	atp9	cob	cox1	cox2	cox3	nad1	nad2	nad3	nad4	nad4L	nad5	nad6	nad7	rpl14 	rpl16 	rpl5 	rps10	rps11 	rps12 	rps13	rps14 	rps19 	rps2 	rps3 	rps4 
clpP	0.8	0.8	0.695652173913043	0.785714285714286	0.695652173913043	0.666666666666667	0.676470588235294	0.842857142857143	0.735294117647059	0.676470588235294	1	0.710144927536232	0.646153846153846	0.695652173913043	0.8	0.608695652173913	0.609375	0.842857142857143	0.814285714285714	0.8	0.657142857142857	0.647058823529412	NA	0.742857142857143	0.842857142857143	0.615384615384615	0.785714285714286	0.7	0.657142857142857	NA	0.685714285714286	0.657142857142857	0.642857142857143	0.614285714285714	0.628571428571429	0.617647058823529	0.515625	0.657142857142857	0.8	0.785714285714286	0.785714285714286	0.742857142857143	0.771428571428571	0.785714285714286	0.714285714285714	0.656716417910448	0.630769230769231	0.785714285714286	0.578125	0.735294117647059	0.764705882352941	0.661764705882353	0.671875	0.785714285714286	0.636363636363636	0.771428571428571	0.714285714285714	0.742857142857143	NA	0.8	0.785714285714286	0.785714285714286	NA	0.728571428571429	0.828571428571429	0.828571428571429	0.544117647058823	0.630769230769231	0.720588235294118	0.705882352941177	0.526315789473684	NA	0.333333333333333	0.342465753424658	0.333333333333333	0.342465753424658	0.342465753424658	0.328571428571429	0.342465753424658	0.342465753424658	0.342465753424658	0.342465753424658	0.328767123287671	0.342465753424658	0.328767123287671	0.342465753424658	0.333333333333333	0.356164383561644	0.785714285714286	0.742857142857143	0.578125	0.279411764705882	0.785714285714286	0.636363636363636	NA	0.771428571428571	0.742857142857143	NA	0.8	0.785714285714286
infA	0.695652173913043	0.695652173913043	0.617647058823529	0.710144927536232	0.691176470588235	0.617647058823529	0.656716417910448	0.695652173913043	0.641791044776119	0.656716417910448	0.710144927536232	1	0.609375	0.661764705882353	0.695652173913043	0.602941176470588	0.603174603174603	0.710144927536232	0.72463768115942	0.666666666666667	0.608695652173913	0.597014925373134	NA	0.652173913043478	0.710144927536232	0.578125	0.72463768115942	0.623188405797101	0.63768115942029	NA	0.623188405797101	0.579710144927536	0.594202898550725	0.579710144927536	0.608695652173913	0.597014925373134	0.507936507936508	0.594202898550725	0.72463768115942	0.72463768115942	0.681159420289855	0.695652173913043	0.72463768115942	0.710144927536232	0.666666666666667	0.651515151515151	0.65625	0.681159420289855	0.555555555555556	0.716417910447761	0.746268656716418	0.686567164179104	0.650793650793651	0.710144927536232	0.615384615384615	0.681159420289855	0.681159420289855	0.72463768115942	NA	0.652173913043478	0.710144927536232	0.695652173913043	NA	0.695652173913043	0.695652173913043	0.710144927536232	0.537313432835821	0.625	0.701492537313433	0.656716417910448	0.520710059171598	NA	0.323943661971831	0.333333333333333	0.323943661971831	0.333333333333333	0.333333333333333	0.304347826086957	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.319444444444444	0.333333333333333	0.319444444444444	0.333333333333333	0.323943661971831	0.347222222222222	0.681159420289855	0.695652173913043	0.555555555555556	0.26865671641791	0.710144927536232	0.615384615384615	NA	0.681159420289855	0.72463768115942	NA	0.652173913043478	0.710144927536232
petA	0.6	0.676923076923077	0.578125	0.646153846153846	0.625	0.5625	0.634920634920635	0.661538461538462	0.666666666666667	0.666666666666667	0.646153846153846	0.609375	1	0.640625	0.661538461538462	0.546875	0.491525423728814	0.676923076923077	0.630769230769231	0.630769230769231	0.569230769230769	0.555555555555556	NA	0.569230769230769	0.661538461538462	0.766666666666667	0.661538461538462	0.646153846153846	0.584615384615385	NA	0.6	0.553846153846154	0.538461538461538	0.553846153846154	0.569230769230769	0.523809523809524	0.457627118644068	0.569230769230769	0.661538461538462	0.646153846153846	0.646153846153846	0.6	0.615384615384615	0.630769230769231	0.615384615384615	0.709677419354839	0.533333333333333	0.615384615384615	0.661016949152542	0.650793650793651	0.634920634920635	0.603174603174603	0.610169491525424	0.646153846153846	0.590163934426229	0.630769230769231	0.615384615384615	0.615384615384615	NA	0.6	0.615384615384615	0.630769230769231	NA	0.6	0.630769230769231	0.676923076923077	0.492063492063492	0.516666666666667	0.587301587301587	0.698412698412698	0.459627329192547	NA	0.298507462686567	0.294117647058824	0.313432835820896	0.294117647058824	0.294117647058824	0.307692307692308	0.308823529411765	0.294117647058824	0.294117647058824	0.294117647058824	0.294117647058824	0.308823529411765	0.279411764705882	0.294117647058824	0.298507462686567	0.308823529411765	0.646153846153846	0.6	0.661016949152542	0.222222222222222	0.646153846153846	0.590163934426229	NA	0.630769230769231	0.615384615384615	NA	0.6	0.615384615384615
petB	0.710144927536232	0.710144927536232	0.661764705882353	0.666666666666667	0.691176470588235	0.602941176470588	0.701492537313433	0.72463768115942	0.701492537313433	0.716417910447761	0.695652173913043	0.661764705882353	0.640625	1	0.695652173913043	0.573529411764706	0.555555555555556	0.768115942028985	0.753623188405797	0.666666666666667	0.565217391304348	0.552238805970149	NA	0.608695652173913	0.768115942028985	0.65625	0.753623188405797	0.72463768115942	0.608695652173913	NA	0.623188405797101	0.565217391304348	0.536231884057971	0.565217391304348	0.608695652173913	0.567164179104478	0.476190476190476	0.594202898550725	0.72463768115942	0.739130434782609	0.652173913043478	0.695652173913043	0.72463768115942	0.695652173913043	0.666666666666667	0.727272727272727	0.5625	0.63768115942029	0.53968253968254	0.701492537313433	0.701492537313433	0.626865671641791	0.603174603174603	0.681159420289855	0.661538461538462	0.681159420289855	0.666666666666667	0.695652173913043	NA	0.710144927536232	0.710144927536232	0.681159420289855	NA	0.695652173913043	0.739130434782609	0.782608695652174	0.507462686567164	0.59375	0.626865671641791	0.686567164179104	0.532544378698225	NA	0.323943661971831	0.333333333333333	0.323943661971831	0.319444444444444	0.333333333333333	0.304347826086957	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.319444444444444	0.319444444444444	0.319444444444444	0.333333333333333	0.323943661971831	0.347222222222222	0.652173913043478	0.695652173913043	0.53968253968254	0.283582089552239	0.681159420289855	0.661538461538462	NA	0.681159420289855	0.695652173913043	NA	0.710144927536232	0.710144927536232
petD	0.8	0.771428571428571	0.681159420289855	0.771428571428571	0.753623188405797	0.652173913043478	0.632352941176471	0.8	0.661764705882353	0.676470588235294	0.8	0.695652173913043	0.661538461538462	0.695652173913043	1	0.63768115942029	0.625	0.828571428571429	0.8	0.742857142857143	0.642857142857143	0.632352941176471	NA	0.742857142857143	0.785714285714286	0.630769230769231	0.757142857142857	0.671428571428571	0.642857142857143	NA	0.728571428571429	0.642857142857143	0.585714285714286	0.614285714285714	0.628571428571429	0.602941176470588	0.515625	0.7	0.828571428571429	0.8	0.8	0.757142857142857	0.771428571428571	0.742857142857143	0.757142857142857	0.686567164179104	0.615384615384615	0.742857142857143	0.546875	0.676470588235294	0.705882352941177	0.676470588235294	0.65625	0.771428571428571	0.651515151515151	0.771428571428571	0.785714285714286	0.742857142857143	NA	0.728571428571429	0.757142857142857	0.771428571428571	NA	0.785714285714286	0.8	0.8	0.529411764705882	0.630769230769231	0.661764705882353	0.661764705882353	0.514619883040936	NA	0.347222222222222	0.356164383561644	0.347222222222222	0.36986301369863	0.356164383561644	0.328571428571429	0.356164383561644	0.356164383561644	0.356164383561644	0.356164383561644	0.356164383561644	0.36986301369863	0.342465753424658	0.356164383561644	0.347222222222222	0.36986301369863	0.8	0.757142857142857	0.546875	0.294117647058824	0.771428571428571	0.651515151515151	NA	0.771428571428571	0.742857142857143	NA	0.728571428571429	0.757142857142857
petG	0.594202898550725	0.608695652173913	0.558823529411765	0.579710144927536	0.691176470588235	0.573529411764706	0.597014925373134	0.608695652173913	0.597014925373134	0.611940298507463	0.608695652173913	0.602941176470588	0.546875	0.573529411764706	0.63768115942029	1	0.571428571428571	0.608695652173913	0.608695652173913	0.594202898550725	0.594202898550725	0.537313432835821	NA	0.63768115942029	0.608695652173913	0.515625	0.608695652173913	0.594202898550725	0.579710144927536	NA	0.623188405797101	0.550724637681159	0.536231884057971	0.550724637681159	0.594202898550725	0.522388059701492	0.507936507936508	0.565217391304348	0.579710144927536	0.594202898550725	0.63768115942029	0.579710144927536	0.608695652173913	0.608695652173913	0.608695652173913	0.575757575757576	0.5625	0.608695652173913	0.492063492063492	0.582089552238806	0.611940298507463	0.597014925373134	0.555555555555556	0.623188405797101	0.538461538461538	0.623188405797101	0.623188405797101	0.608695652173913	NA	0.594202898550725	0.623188405797101	0.608695652173913	NA	0.594202898550725	0.594202898550725	0.623188405797101	0.522388059701492	0.5625	0.567164179104478	0.597014925373134	0.473372781065089	NA	0.352112676056338	0.361111111111111	0.352112676056338	0.375	0.361111111111111	0.333333333333333	0.361111111111111	0.361111111111111	0.361111111111111	0.361111111111111	0.361111111111111	0.375	0.347222222222222	0.361111111111111	0.352112676056338	0.375	0.63768115942029	0.579710144927536	0.492063492063492	0.298507462686567	0.623188405797101	0.538461538461538	NA	0.623188405797101	0.608695652173913	NA	0.594202898550725	0.623188405797101
petL	0.609375	0.609375	0.555555555555556	0.578125	0.587301587301587	0.571428571428571	0.564516129032258	0.640625	0.564516129032258	0.564516129032258	0.609375	0.603174603174603	0.491525423728814	0.555555555555556	0.625	0.571428571428571	1	0.609375	0.609375	0.59375	0.546875	0.532258064516129	NA	0.59375	0.59375	0.474576271186441	0.625	0.5625	0.5625	NA	0.546875	0.515625	0.515625	0.515625	0.546875	0.516129032258065	0.586206896551724	0.546875	0.59375	0.640625	0.609375	0.609375	0.625	0.625	0.59375	0.573770491803279	0.677966101694915	0.640625	0.448275862068966	0.580645161290323	0.580645161290323	0.629032258064516	0.603448275862069	0.609375	0.533333333333333	0.59375	0.59375	0.625	NA	0.609375	0.609375	0.625	NA	0.609375	0.609375	0.609375	0.483870967741935	0.677966101694915	0.596774193548387	0.564516129032258	0.452830188679245	NA	0.318181818181818	0.343283582089552	0.318181818181818	0.313432835820896	0.343283582089552	0.28125	0.328358208955224	0.343283582089552	0.343283582089552	0.343283582089552	0.298507462686567	0.313432835820896	0.313432835820896	0.343283582089552	0.333333333333333	0.358208955223881	0.609375	0.609375	0.448275862068966	0.290322580645161	0.609375	0.533333333333333	NA	0.59375	0.625	NA	0.609375	0.609375
psaA	0.9	0.885714285714286	0.782608695652174	0.857142857142857	0.782608695652174	0.695652173913043	0.720588235294118	0.842857142857143	0.735294117647059	0.764705882352941	0.842857142857143	0.710144927536232	0.676923076923077	0.768115942028985	0.828571428571429	0.608695652173913	0.609375	1	0.942857142857143	0.8	0.642857142857143	0.647058823529412	NA	0.742857142857143	0.928571428571429	0.661538461538462	0.885714285714286	0.742857142857143	0.657142857142857	NA	0.714285714285714	0.642857142857143	0.657142857142857	0.614285714285714	0.642857142857143	0.602941176470588	0.515625	0.714285714285714	0.885714285714286	0.828571428571429	0.814285714285714	0.828571428571429	0.871428571428571	0.842857142857143	0.785714285714286	0.686567164179104	0.630769230769231	0.771428571428571	0.546875	0.764705882352941	0.808823529411765	0.720588235294118	0.6875	0.857142857142857	0.681818181818182	0.842857142857143	0.771428571428571	0.771428571428571	NA	0.871428571428571	0.842857142857143	0.814285714285714	NA	0.828571428571429	0.9	0.957142857142857	0.544117647058823	0.661538461538462	0.75	0.75	0.573099415204678	NA	0.347222222222222	0.356164383561644	0.361111111111111	0.342465753424658	0.356164383561644	0.328571428571429	0.36986301369863	0.356164383561644	0.356164383561644	0.356164383561644	0.342465753424658	0.356164383561644	0.328767123287671	0.356164383561644	0.347222222222222	0.36986301369863	0.814285714285714	0.828571428571429	0.546875	0.294117647058824	0.857142857142857	0.681818181818182	NA	0.842857142857143	0.771428571428571	NA	0.871428571428571	0.842857142857143
psaB	0.9	0.857142857142857	0.753623188405797	0.828571428571429	0.782608695652174	0.710144927536232	0.705882352941177	0.8	0.720588235294118	0.735294117647059	0.814285714285714	0.72463768115942	0.630769230769231	0.753623188405797	0.8	0.608695652173913	0.609375	0.942857142857143	1	0.8	0.628571428571429	0.632352941176471	NA	0.728571428571429	0.885714285714286	0.630769230769231	0.857142857142857	0.714285714285714	0.671428571428571	NA	0.685714285714286	0.628571428571429	0.657142857142857	0.614285714285714	0.642857142857143	0.602941176470588	0.515625	0.728571428571429	0.871428571428571	0.8	0.8	0.871428571428571	0.9	0.885714285714286	0.814285714285714	0.671641791044776	0.630769230769231	0.771428571428571	0.546875	0.764705882352941	0.794117647058823	0.735294117647059	0.734375	0.828571428571429	0.696969696969697	0.814285714285714	0.771428571428571	0.785714285714286	NA	0.885714285714286	0.828571428571429	0.8	NA	0.842857142857143	0.9	0.914285714285714	0.544117647058823	0.676923076923077	0.75	0.720588235294118	0.573099415204678	NA	0.347222222222222	0.356164383561644	0.347222222222222	0.342465753424658	0.356164383561644	0.314285714285714	0.356164383561644	0.356164383561644	0.356164383561644	0.356164383561644	0.328767123287671	0.342465753424658	0.328767123287671	0.356164383561644	0.347222222222222	0.36986301369863	0.8	0.871428571428571	0.546875	0.294117647058824	0.828571428571429	0.696969696969697	NA	0.814285714285714	0.785714285714286	NA	0.885714285714286	0.828571428571429
psaC	0.757142857142857	0.771428571428571	0.652173913043478	0.742857142857143	0.695652173913043	0.666666666666667	0.632352941176471	0.757142857142857	0.705882352941177	0.661764705882353	0.8	0.666666666666667	0.630769230769231	0.666666666666667	0.742857142857143	0.594202898550725	0.59375	0.8	0.8	1	0.628571428571429	0.617647058823529	NA	0.7	0.757142857142857	0.6	0.728571428571429	0.7	0.657142857142857	NA	0.657142857142857	0.614285714285714	0.614285714285714	0.614285714285714	0.642857142857143	0.617647058823529	0.515625	0.671428571428571	0.757142857142857	0.728571428571429	0.785714285714286	0.742857142857143	0.757142857142857	0.757142857142857	0.7	0.611940298507463	0.6	0.771428571428571	0.546875	0.720588235294118	0.705882352941177	0.676470588235294	0.65625	0.728571428571429	0.636363636363636	0.757142857142857	0.685714285714286	0.685714285714286	NA	0.757142857142857	0.728571428571429	0.8	NA	0.742857142857143	0.757142857142857	0.8	0.544117647058823	0.646153846153846	0.676470588235294	0.691176470588235	0.514619883040936	NA	0.347222222222222	0.356164383561644	0.347222222222222	0.342465753424658	0.356164383561644	0.314285714285714	0.356164383561644	0.356164383561644	0.356164383561644	0.356164383561644	0.328767123287671	0.342465753424658	0.328767123287671	0.356164383561644	0.347222222222222	0.36986301369863	0.785714285714286	0.742857142857143	0.546875	0.294117647058824	0.728571428571429	0.636363636363636	NA	0.757142857142857	0.685714285714286	NA	0.757142857142857	0.728571428571429
psaI	0.614285714285714	0.628571428571429	0.550724637681159	0.657142857142857	0.579710144927536	0.565217391304348	0.558823529411765	0.628571428571429	0.588235294117647	0.573529411764706	0.657142857142857	0.608695652173913	0.569230769230769	0.565217391304348	0.642857142857143	0.594202898550725	0.546875	0.642857142857143	0.628571428571429	0.628571428571429	1	0.544117647058823	NA	0.614285714285714	0.628571428571429	0.523076923076923	0.6	0.6	0.585714285714286	NA	0.628571428571429	0.585714285714286	0.585714285714286	0.571428571428571	0.585714285714286	0.544117647058823	0.515625	0.585714285714286	0.642857142857143	0.6	0.642857142857143	0.6	0.6	0.657142857142857	0.614285714285714	0.537313432835821	0.569230769230769	0.6	0.5	0.573529411764706	0.588235294117647	0.588235294117647	0.578125	0.628571428571429	0.545454545454545	0.628571428571429	0.6	0.614285714285714	NA	0.6	0.628571428571429	0.614285714285714	NA	0.614285714285714	0.6	0.628571428571429	0.514705882352941	0.553846153846154	0.558823529411765	0.588235294117647	0.467836257309941	NA	0.333333333333333	0.342465753424658	0.333333333333333	0.342465753424658	0.342465753424658	0.314285714285714	0.342465753424658	0.342465753424658	0.342465753424658	0.342465753424658	0.328767123287671	0.342465753424658	0.328767123287671	0.342465753424658	0.333333333333333	0.342465753424658	0.642857142857143	0.6	0.5	0.279411764705882	0.628571428571429	0.545454545454545	NA	0.628571428571429	0.614285714285714	NA	0.6	0.628571428571429
psaJ	0.632352941176471	0.602941176470588	0.626865671641791	0.632352941176471	0.611940298507463	0.582089552238806	0.545454545454545	0.632352941176471	0.575757575757576	0.560606060606061	0.647058823529412	0.597014925373134	0.555555555555556	0.552238805970149	0.632352941176471	0.537313432835821	0.532258064516129	0.647058823529412	0.632352941176471	0.617647058823529	0.544117647058823	1	NA	0.602941176470588	0.647058823529412	0.571428571428571	0.617647058823529	0.573529411764706	0.588235294117647	NA	0.558823529411765	0.558823529411765	0.558823529411765	0.544117647058823	0.558823529411765	0.560606060606061	0.483870967741935	0.588235294117647	0.617647058823529	0.617647058823529	0.647058823529412	0.632352941176471	0.632352941176471	0.617647058823529	0.602941176470588	0.538461538461538	0.53968253968254	0.617647058823529	0.580645161290323	0.590909090909091	0.621212121212121	0.590909090909091	0.596774193548387	0.647058823529412	0.609375	0.632352941176471	0.588235294117647	0.602941176470588	NA	0.617647058823529	0.617647058823529	0.602941176470588	NA	0.588235294117647	0.617647058823529	0.632352941176471	0.545454545454545	0.53968253968254	0.606060606060606	0.575757575757576	0.455089820359281	NA	0.328571428571429	0.338028169014085	0.328571428571429	0.338028169014085	0.338028169014085	0.308823529411765	0.338028169014085	0.338028169014085	0.338028169014085	0.338028169014085	0.323943661971831	0.338028169014085	0.323943661971831	0.338028169014085	0.328571428571429	0.352112676056338	0.647058823529412	0.632352941176471	0.580645161290323	0.272727272727273	0.647058823529412	0.609375	NA	0.632352941176471	0.602941176470588	NA	0.617647058823529	0.617647058823529
psaM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
psbA	0.742857142857143	0.7	0.623188405797101	0.742857142857143	0.695652173913043	0.695652173913043	0.632352941176471	0.742857142857143	0.632352941176471	0.632352941176471	0.742857142857143	0.652173913043478	0.569230769230769	0.608695652173913	0.742857142857143	0.63768115942029	0.59375	0.742857142857143	0.728571428571429	0.7	0.614285714285714	0.602941176470588	NA	1	0.742857142857143	0.538461538461538	0.7	0.642857142857143	0.642857142857143	NA	0.7	0.671428571428571	0.6	0.628571428571429	0.614285714285714	0.573529411764706	0.515625	0.671428571428571	0.685714285714286	0.714285714285714	0.771428571428571	0.685714285714286	0.728571428571429	0.7	0.657142857142857	0.611940298507463	0.584615384615385	0.728571428571429	0.546875	0.632352941176471	0.691176470588235	0.661764705882353	0.625	0.771428571428571	0.560606060606061	0.771428571428571	0.757142857142857	0.685714285714286	NA	0.714285714285714	0.728571428571429	0.771428571428571	NA	0.685714285714286	0.728571428571429	0.742857142857143	0.529411764705882	0.6	0.632352941176471	0.617647058823529	0.502923976608187	NA	0.333333333333333	0.342465753424658	0.333333333333333	0.356164383561644	0.342465753424658	0.328571428571429	0.342465753424658	0.342465753424658	0.342465753424658	0.342465753424658	0.342465753424658	0.356164383561644	0.328767123287671	0.342465753424658	0.333333333333333	0.342465753424658	0.771428571428571	0.685714285714286	0.546875	0.279411764705882	0.771428571428571	0.560606060606061	NA	0.771428571428571	0.685714285714286	NA	0.714285714285714	0.728571428571429
psbB	0.857142857142857	0.842857142857143	0.811594202898551	0.842857142857143	0.768115942028985	0.710144927536232	0.720588235294118	0.842857142857143	0.75	0.75	0.842857142857143	0.710144927536232	0.661538461538462	0.768115942028985	0.785714285714286	0.608695652173913	0.59375	0.928571428571429	0.885714285714286	0.757142857142857	0.628571428571429	0.647058823529412	NA	0.742857142857143	1	0.676923076923077	0.871428571428571	0.742857142857143	0.657142857142857	NA	0.7	0.657142857142857	0.642857142857143	0.614285714285714	0.628571428571429	0.588235294117647	0.515625	0.7	0.842857142857143	0.8	0.771428571428571	0.8	0.842857142857143	0.8	0.771428571428571	0.671641791044776	0.615384615384615	0.742857142857143	0.5625	0.735294117647059	0.794117647058823	0.691176470588235	0.6875	0.828571428571429	0.651515151515151	0.871428571428571	0.757142857142857	0.771428571428571	NA	0.857142857142857	0.842857142857143	0.771428571428571	NA	0.8	0.885714285714286	0.885714285714286	0.544117647058823	0.630769230769231	0.720588235294118	0.705882352941177	0.56140350877193	NA	0.333333333333333	0.342465753424658	0.347222222222222	0.342465753424658	0.342465753424658	0.328571428571429	0.356164383561644	0.342465753424658	0.342465753424658	0.342465753424658	0.342465753424658	0.356164383561644	0.328767123287671	0.342465753424658	0.333333333333333	0.356164383561644	0.771428571428571	0.8	0.5625	0.279411764705882	0.828571428571429	0.651515151515151	NA	0.871428571428571	0.771428571428571	NA	0.857142857142857	0.842857142857143
psbC	0.6	0.615384615384615	0.625	0.615384615384615	0.609375	0.5625	0.603174603174603	0.615384615384615	0.666666666666667	0.650793650793651	0.615384615384615	0.578125	0.766666666666667	0.65625	0.630769230769231	0.515625	0.474576271186441	0.661538461538462	0.630769230769231	0.6	0.523076923076923	0.571428571428571	NA	0.538461538461538	0.676923076923077	1	0.661538461538462	0.615384615384615	0.553846153846154	NA	0.569230769230769	0.538461538461538	0.507692307692308	0.538461538461538	0.538461538461538	0.507936507936508	0.440677966101695	0.584615384615385	0.661538461538462	0.615384615384615	0.6	0.615384615384615	0.615384615384615	0.6	0.6	0.661290322580645	0.483333333333333	0.584615384615385	0.644067796610169	0.619047619047619	0.666666666666667	0.571428571428571	0.610169491525424	0.6	0.60655737704918	0.6	0.584615384615385	0.6	NA	0.6	0.6	0.6	NA	0.6	0.630769230769231	0.661538461538462	0.492063492063492	0.483333333333333	0.555555555555556	0.619047619047619	0.472049689440994	NA	0.298507462686567	0.294117647058824	0.298507462686567	0.294117647058824	0.294117647058824	0.292307692307692	0.294117647058824	0.294117647058824	0.294117647058824	0.294117647058824	0.279411764705882	0.294117647058824	0.279411764705882	0.294117647058824	0.298507462686567	0.308823529411765	0.6	0.615384615384615	0.644067796610169	0.222222222222222	0.6	0.60655737704918	NA	0.6	0.6	NA	0.6	0.6
psbD	0.814285714285714	0.828571428571429	0.739130434782609	0.785714285714286	0.782608695652174	0.681159420289855	0.720588235294118	0.814285714285714	0.705882352941177	0.735294117647059	0.785714285714286	0.72463768115942	0.661538461538462	0.753623188405797	0.757142857142857	0.608695652173913	0.625	0.885714285714286	0.857142857142857	0.728571428571429	0.6	0.617647058823529	NA	0.7	0.871428571428571	0.661538461538462	1	0.7	0.657142857142857	NA	0.671428571428571	0.642857142857143	0.657142857142857	0.614285714285714	0.642857142857143	0.588235294117647	0.515625	0.685714285714286	0.842857142857143	0.828571428571429	0.728571428571429	0.814285714285714	0.871428571428571	0.785714285714286	0.757142857142857	0.73134328358209	0.630769230769231	0.757142857142857	0.578125	0.735294117647059	0.808823529411765	0.705882352941177	0.65625	0.8	0.636363636363636	0.785714285714286	0.771428571428571	0.8	NA	0.785714285714286	0.814285714285714	0.771428571428571	NA	0.771428571428571	0.857142857142857	0.857142857142857	0.544117647058823	0.630769230769231	0.764705882352941	0.705882352941177	0.549707602339181	NA	0.347222222222222	0.356164383561644	0.347222222222222	0.342465753424658	0.356164383561644	0.314285714285714	0.356164383561644	0.356164383561644	0.356164383561644	0.356164383561644	0.328767123287671	0.342465753424658	0.328767123287671	0.356164383561644	0.347222222222222	0.36986301369863	0.728571428571429	0.814285714285714	0.578125	0.294117647058824	0.8	0.636363636363636	NA	0.785714285714286	0.8	NA	0.785714285714286	0.814285714285714
psbE	0.685714285714286	0.714285714285714	0.652173913043478	0.671428571428571	0.666666666666667	0.623188405797101	0.705882352941177	0.728571428571429	0.705882352941177	0.691176470588235	0.7	0.623188405797101	0.646153846153846	0.72463768115942	0.671428571428571	0.594202898550725	0.5625	0.742857142857143	0.714285714285714	0.7	0.6	0.573529411764706	NA	0.642857142857143	0.742857142857143	0.615384615384615	0.7	1	0.628571428571429	NA	0.628571428571429	0.585714285714286	0.557142857142857	0.585714285714286	0.642857142857143	0.573529411764706	0.5	0.614285714285714	0.685714285714286	0.671428571428571	0.671428571428571	0.671428571428571	0.685714285714286	0.685714285714286	0.642857142857143	0.656716417910448	0.553846153846154	0.657142857142857	0.546875	0.661764705882353	0.661764705882353	0.647058823529412	0.609375	0.7	0.651515151515151	0.7	0.642857142857143	0.671428571428571	NA	0.742857142857143	0.728571428571429	0.7	NA	0.671428571428571	0.7	0.771428571428571	0.529411764705882	0.584615384615385	0.617647058823529	0.720588235294118	0.514619883040936	NA	0.333333333333333	0.342465753424658	0.347222222222222	0.328767123287671	0.342465753424658	0.328571428571429	0.356164383561644	0.342465753424658	0.342465753424658	0.342465753424658	0.342465753424658	0.342465753424658	0.328767123287671	0.342465753424658	0.333333333333333	0.356164383561644	0.671428571428571	0.671428571428571	0.546875	0.294117647058824	0.7	0.651515151515151	NA	0.7	0.671428571428571	NA	0.742857142857143	0.728571428571429
psbF	0.642857142857143	0.642857142857143	0.579710144927536	0.642857142857143	0.63768115942029	0.623188405797101	0.588235294117647	0.657142857142857	0.602941176470588	0.602941176470588	0.657142857142857	0.63768115942029	0.584615384615385	0.608695652173913	0.642857142857143	0.579710144927536	0.5625	0.657142857142857	0.671428571428571	0.657142857142857	0.585714285714286	0.588235294117647	NA	0.642857142857143	0.657142857142857	0.553846153846154	0.657142857142857	0.628571428571429	1	NA	0.614285714285714	0.6	0.542857142857143	0.6	0.614285714285714	0.558823529411765	0.5	0.6	0.642857142857143	0.642857142857143	0.657142857142857	0.642857142857143	0.657142857142857	0.657142857142857	0.642857142857143	0.582089552238806	0.569230769230769	0.642857142857143	0.53125	0.632352941176471	0.632352941176471	0.632352941176471	0.625	0.657142857142857	0.545454545454545	0.657142857142857	0.642857142857143	0.642857142857143	NA	0.642857142857143	0.657142857142857	0.642857142857143	NA	0.642857142857143	0.642857142857143	0.657142857142857	0.529411764705882	0.569230769230769	0.602941176470588	0.602941176470588	0.47953216374269	NA	0.333333333333333	0.342465753424658	0.333333333333333	0.342465753424658	0.342465753424658	0.314285714285714	0.342465753424658	0.342465753424658	0.342465753424658	0.342465753424658	0.328767123287671	0.342465753424658	0.328767123287671	0.342465753424658	0.333333333333333	0.356164383561644	0.657142857142857	0.642857142857143	0.53125	0.279411764705882	0.657142857142857	0.545454545454545	NA	0.657142857142857	0.642857142857143	NA	0.642857142857143	0.657142857142857
psbH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
